uid,question_id,correct,topic,difficulty,S_before,response_time_sec,rolling_accuracy,attempts,preference_match,resource_format,preferences,S_after,emp_diff,time_weight
syn_105,FRA-03,0,fracciones,Easy,"{'a': 0.2719, 't': 0.1301, 'f': 1.0, 'd': 0.342}",80,0.2,42,0,interactive,['video'],"{'a': 0.1903, 't': 0.2111, 'f': 1.0, 'd': 0.3174}",0.5933333333333333,0.1826835240527346
syn_105,FRA-P40,0,fracciones,Medium,"{'a': 0.1903, 't': 0.2111, 'f': 1.0, 'd': 0.3174}",122,0.2,43,0,text,['video'],"{'a': 0.1332, 't': 0.1478, 'f': 1.0, 'd': 0.2762}",0.7266666666666667,0.20189651799465538
syn_105,FUN-P56,0,funciones,Easy,"{'a': 0.1332, 't': 0.1478, 'f': 1.0, 'd': 0.2762}",95,0.2,44,0,interactive,['video'],"{'a': 0.0932, 't': 0.1785, 'f': 1.0, 'd': 0.2623}",0.5433333333333333,0.22313016014842982
syn_105,FAC-P34,0,factorizacion,Hard,"{'a': 0.0932, 't': 0.1785, 'f': 1.0, 'd': 0.2623}",180,0.2,45,0,text,['video'],"{'a': 0.0652, 't': 0.1249, 'f': 1.0, 'd': 0.2376}",0.7966666666666666,0.24659696394160643
syn_105,FRA-02,0,fracciones,Easy,"{'a': 0.0652, 't': 0.1249, 'f': 1.0, 'd': 0.2376}",82,0.0,46,0,interactive,['video'],"{'a': 0.0456, 't': 0.2014, 'f': 1.0, 'd': 0.2431}",0.5433333333333333,0.2725317930340126
syn_105,FAC-03,0,factorizacion,Medium,"{'a': 0.0456, 't': 0.2014, 'f': 1.0, 'd': 0.2431}",122,0.0,47,0,text,['video'],"{'a': 0.0319, 't': 0.141, 'f': 1.0, 'd': 0.2242}",0.6966666666666667,0.301194211912202
syn_105,INE-04,0,inecuaciones,Medium,"{'a': 0.0319, 't': 0.141, 'f': 1.0, 'd': 0.2242}",109,0.0,48,0,interactive,['video'],"{'a': 0.0223, 't': 0.1317, 'f': 1.0, 'd': 0.2175}",0.7333333333333334,0.33287108369807955
syn_105,SIS-P22,0,sistemas,Medium,"{'a': 0.0223, 't': 0.1317, 'f': 1.0, 'd': 0.2175}",149,0.0,49,0,interactive,['video'],"{'a': 0.0156, 't': 0.0922, 'f': 1.0, 'd': 0.2062}",0.72,0.36787944117144233
syn_105,POT-P83,0,potencias,Easy,"{'a': 0.0156, 't': 0.0922, 'f': 1.0, 'd': 0.2062}",94,0.0,50,0,interactive,['video'],"{'a': 0.0109, 't': 0.1425, 'f': 1.0, 'd': 0.214}",0.5333333333333333,0.4065696597405991
syn_105,POL-P29,0,polinomios,Hard,"{'a': 0.0109, 't': 0.1425, 'f': 1.0, 'd': 0.214}",150,0.0,51,0,interactive,['video'],"{'a': 0.0076, 't': 0.0997, 'f': 1.0, 'd': 0.2038}",0.8033333333333333,0.44932896411722156
syn_105,SYS-06,0,sistemas,Hard,"{'a': 0.0076, 't': 0.0997, 'f': 1.0, 'd': 0.2038}",159,0.0,52,0,interactive,['video'],"{'a': 0.0053, 't': 0.0698, 'f': 1.0, 'd': 0.1966}",0.8666666666666667,0.49658530379140947
syn_105,FRA-06,0,fracciones,Hard,"{'a': 0.0053, 't': 0.0698, 'f': 1.0, 'd': 0.1966}",168,0.0,53,0,interactive,['video'],"{'a': 0.0037, 't': 0.0489, 'f': 1.0, 'd': 0.1916}",0.8733333333333333,0.5488116360940264
syn_105,POL-07,1,polinomios,Hard,"{'a': 0.0037, 't': 0.0489, 'f': 1.0, 'd': 0.1916}",153,0.0,54,0,interactive,['video'],"{'a': 0.3026, 't': 0.0342, 'f': 1.0, 'd': 0.3381}",0.8866666666666667,0.6065306597126334
syn_105,FAC-P99,0,factorizacion,Medium,"{'a': 0.3026, 't': 0.0342, 'f': 1.0, 'd': 0.3381}",94,0.2,55,0,interactive,['video'],"{'a': 0.2118, 't': 0.1019, 'f': 1.0, 'd': 0.3063}",0.86,0.6703200460356393
syn_105,SIS-P59,0,sistemas,Medium,"{'a': 0.2118, 't': 0.1019, 'f': 1.0, 'd': 0.3063}",100,0.2,56,0,interactive,['video'],"{'a': 0.1483, 't': 0.1313, 'f': 1.0, 'd': 0.2804}",0.8433333333333333,0.7408182206817179
syn_105,FUN-C40,0,funciones,Medium,"{'a': 0.1483, 't': 0.1313, 'f': 1.0, 'd': 0.2804}",126,0.2,57,0,text,['video'],"{'a': 0.1038, 't': 0.0919, 'f': 1.0, 'd': 0.2503}",0.7833333333333333,0.8187307530779818
syn_105,FUN-07,0,funciones,Medium,"{'a': 0.1038, 't': 0.0919, 'f': 1.0, 'd': 0.2503}",112,0.2,58,0,interactive,['video'],"{'a': 0.0727, 't': 0.0883, 'f': 1.0, 'd': 0.234}",0.85,0.9048374180359595
syn_105,EQL-02,0,ecuaciones,Easy,"{'a': 0.0727, 't': 0.0883, 'f': 1.0, 'd': 0.234}",80,0.2,59,0,interactive,['video'],"{'a': 0.0509, 't': 0.1818, 'f': 1.0, 'd': 0.2418}",0.7066666666666667,1.0
syn_106,POW-06,1,potencias,Medium,"{'a': 0.4969821358827984, 't': 0.4829225399005219, 'f': 0.5631366270961946, 'd': 0.6910554180425731}",81,0.5,0,0,text,['examples'],"{'a': 0.6479, 't': 0.455, 'f': 0.6131, 'd': 0.595}",0.5166666666666666,0.0027394448187683684
syn_106,POT-P93,1,potencias,Easy,"{'a': 0.6479, 't': 0.455, 'f': 0.6131, 'd': 0.595}",56,1.0,1,0,interactive,['examples'],"{'a': 0.7535, 't': 0.5105, 'f': 0.6631, 'd': 0.6589}",0.30333333333333334,0.0030275547453758127
syn_106,INE-02,1,inecuaciones,Easy,"{'a': 0.7535, 't': 0.5105, 'f': 0.6631, 'd': 0.6589}",38,1.0,2,0,interactive,['examples'],"{'a': 0.8275, 't': 0.6033, 'f': 0.7131, 'd': 0.7144}",0.2533333333333333,0.003345965457471272
syn_106,ECU-P45,1,ecuaciones,Medium,"{'a': 0.8275, 't': 0.6033, 'f': 0.7131, 'd': 0.7144}",71,1.0,3,0,interactive,['examples'],"{'a': 0.8792, 't': 0.5693, 'f': 0.7631, 'd': 0.7335}",0.42333333333333334,0.003697863716482929
syn_106,FRA-P45,1,fracciones,Medium,"{'a': 0.8792, 't': 0.5693, 'f': 0.7631, 'd': 0.7335}",52,1.0,4,0,text,['examples'],"{'a': 0.9154, 't': 0.6025, 'f': 0.8131, 'd': 0.7582}",0.3933333333333333,0.004086771438464067
syn_106,FAC-P22,1,factorizacion,Hard,"{'a': 0.9154, 't': 0.6025, 'f': 0.8131, 'd': 0.7582}",78,1.0,5,0,text,['examples'],"{'a': 0.9408, 't': 0.5477, 'f': 0.8631, 'd': 0.7599}",0.6933333333333334,0.004516580942612666
syn_106,POW-02,1,potencias,Easy,"{'a': 0.9408, 't': 0.5477, 'f': 0.8631, 'd': 0.7599}",39,1.0,6,0,interactive,['examples'],"{'a': 0.9586, 't': 0.6264, 'f': 0.9131, 'd': 0.7846}",0.33999999999999997,0.004991593906910213
syn_106,ECU-P12,1,ecuaciones,Hard,"{'a': 0.9586, 't': 0.6264, 'f': 0.9131, 'd': 0.7846}",77,1.0,7,0,text,['examples'],"{'a': 0.971, 't': 0.5675, 'f': 0.9631, 'd': 0.779}",0.77,0.0055165644207607716
syn_106,POW-01,1,potencias,Easy,"{'a': 0.971, 't': 0.5675, 'f': 0.9631, 'd': 0.779}",31,1.0,8,0,interactive,['examples'],"{'a': 0.9797, 't': 0.6643, 'f': 1.0, 'd': 0.8027}",0.3466666666666667,0.006096746565515633
syn_106,INE-03,1,inecuaciones,Easy,"{'a': 0.9797, 't': 0.6643, 'f': 1.0, 'd': 0.8027}",34,1.0,9,0,interactive,['examples'],"{'a': 0.9858, 't': 0.723, 'f': 1.0, 'd': 0.8175}",0.33999999999999997,0.006737946999085467
syn_106,POL-C33,1,polinomios,Medium,"{'a': 0.9858, 't': 0.723, 'f': 1.0, 'd': 0.8175}",52,1.0,10,0,text,['examples'],"{'a': 0.9901, 't': 0.7101, 'f': 1.0, 'd': 0.8171}",0.44999999999999996,0.007446583070924338
syn_106,FRA-05,0,fracciones,Hard,"{'a': 0.9901, 't': 0.7101, 'f': 1.0, 'd': 0.8171}",72,1.0,11,0,text,['examples'],"{'a': 0.6931, 't': 0.6411, 'f': 1.0, 'd': 0.6547}",0.7033333333333334,0.008229747049020023
syn_106,POL-P83,0,polinomios,Medium,"{'a': 0.6931, 't': 0.6411, 'f': 1.0, 'd': 0.6547}",59,0.8,12,0,interactive,['examples'],"{'a': 0.4852, 't': 0.6318, 'f': 1.0, 'd': 0.5489}",0.5800000000000001,0.009095277101695816
syn_106,SYS-07,0,sistemas,Hard,"{'a': 0.4852, 't': 0.6318, 'f': 1.0, 'd': 0.5489}",115,0.6,13,0,interactive,['examples'],"{'a': 0.3396, 't': 0.4573, 'f': 1.0, 'd': 0.4413}",0.7566666666666666,0.010051835744633576
syn_106,FAC-05,0,factorizacion,Medium,"{'a': 0.3396, 't': 0.4573, 'f': 1.0, 'd': 0.4413}",108,0.4,14,0,interactive,['examples'],"{'a': 0.2377, 't': 0.3561, 'f': 1.0, 'd': 0.3701}",0.6866666666666666,0.011108996538242306
syn_106,FAC-P53,0,factorizacion,Easy,"{'a': 0.2377, 't': 0.3561, 'f': 1.0, 'd': 0.3701}",83,0.2,15,0,interactive,['examples'],"{'a': 0.1664, 't': 0.3603, 'f': 1.0, 'd': 0.3352}",0.5,0.012277339903068436
syn_106,FUN-P57,0,funciones,Hard,"{'a': 0.1664, 't': 0.3603, 'f': 1.0, 'd': 0.3352}",171,0.0,16,0,text,['examples'],"{'a': 0.1165, 't': 0.2522, 'f': 1.0, 'd': 0.2887}",0.7733333333333333,0.013568559012200934
syn_106,INE-P15,1,inecuaciones,Hard,"{'a': 0.1165, 't': 0.2522, 'f': 1.0, 'd': 0.2887}",180,0.0,17,0,text,['examples'],"{'a': 0.3816, 't': 0.1765, 'f': 1.0, 'd': 0.4061}",0.8366666666666667,0.014995576820477703
syn_106,FRA-C51,1,fracciones,Medium,"{'a': 0.3816, 't': 0.1765, 'f': 1.0, 'd': 0.4061}",118,0.2,18,0,text,['examples'],"{'a': 0.5671, 't': 0.1295, 'f': 1.0, 'd': 0.4895}",0.7233333333333334,0.016572675401761237
syn_106,POL-P67,0,polinomios,Medium,"{'a': 0.5671, 't': 0.1295, 'f': 1.0, 'd': 0.4895}",75,0.4,19,0,interactive,['examples'],"{'a': 0.397, 't': 0.2256, 'f': 1.0, 'd': 0.4236}",0.7866666666666666,0.01831563888873418
syn_106,SIS-P18,0,sistemas,Medium,"{'a': 0.397, 't': 0.2256, 'f': 1.0, 'd': 0.4236}",81,0.4,20,0,interactive,['examples'],"{'a': 0.2779, 't': 0.2749, 'f': 1.0, 'd': 0.3739}",0.78,0.02024191144580438
syn_106,POL-C64,0,polinomios,Medium,"{'a': 0.2779, 't': 0.2749, 'f': 1.0, 'd': 0.3739}",112,0.4,21,0,text,['examples'],"{'a': 0.1945, 't': 0.2164, 'f': 1.0, 'd': 0.3206}",0.77,0.02237077185616559
syn_106,POL-P32,0,polinomios,Hard,"{'a': 0.1945, 't': 0.2164, 'f': 1.0, 'd': 0.3206}",132,0.4,22,0,interactive,['examples'],"{'a': 0.1361, 't': 0.1515, 'f': 1.0, 'd': 0.2784}",0.8666666666666667,0.024723526470339388
syn_106,POL-P56,0,polinomios,Easy,"{'a': 0.1361, 't': 0.1515, 'f': 1.0, 'd': 0.2784}",81,0.2,23,0,text,['examples'],"{'a': 0.0953, 't': 0.223, 'f': 1.0, 'd': 0.2722}",0.6366666666666667,0.02732372244729256
syn_106,FAC-P57,0,factorizacion,Easy,"{'a': 0.0953, 't': 0.223, 'f': 1.0, 'd': 0.2722}",89,0.0,24,0,interactive,['examples'],"{'a': 0.0667, 't': 0.2491, 'f': 1.0, 'd': 0.2632}",0.6066666666666667,0.0301973834223185
syn_106,INE-68,0,inecuaciones,Hard,"{'a': 0.0667, 't': 0.2491, 'f': 1.0, 'd': 0.2632}",152,0.0,25,0,text,['examples'],"{'a': 0.0467, 't': 0.1744, 'f': 1.0, 'd': 0.2382}",0.8133333333333334,0.033373269960326066
syn_106,FRA-C85,0,fracciones,Medium,"{'a': 0.0467, 't': 0.1744, 'f': 1.0, 'd': 0.2382}",118,0.0,26,0,text,['examples'],"{'a': 0.0327, 't': 0.1281, 'f': 1.0, 'd': 0.222}",0.7766666666666666,0.036883167401239994
syn_106,ECU-P94,0,ecuaciones,Hard,"{'a': 0.0327, 't': 0.1281, 'f': 1.0, 'd': 0.222}",143,0.0,27,0,text,['examples'],"{'a': 0.0229, 't': 0.0897, 'f': 1.0, 'd': 0.2094}",0.8466666666666667,0.04076220397836621
syn_106,FUN-P66,0,funciones,Medium,"{'a': 0.0229, 't': 0.0897, 'f': 1.0, 'd': 0.2094}",154,0.0,28,0,interactive,['examples'],"{'a': 0.016, 't': 0.0628, 'f': 1.0, 'd': 0.2006}",0.79,0.0450492023935578
syn_106,POW-05,1,potencias,Medium,"{'a': 0.016, 't': 0.0628, 'f': 1.0, 'd': 0.2006}",135,0.0,29,0,text,['examples'],"{'a': 0.3112, 't': 0.044, 'f': 1.0, 'd': 0.3444}",0.77,0.049787068367863944
syn_106,FUN-P55,0,funciones,Easy,"{'a': 0.3112, 't': 0.044, 'f': 1.0, 'd': 0.3444}",62,0.2,30,0,interactive,['examples'],"{'a': 0.2178, 't': 0.2048, 'f': 1.0, 'd': 0.3299}",0.6566666666666667,0.05502322005640721
syn_106,SIS-C62,0,sistemas,Medium,"{'a': 0.2178, 't': 0.2048, 'f': 1.0, 'd': 0.3299}",114,0.2,31,0,text,['examples'],"{'a': 0.1525, 't': 0.1614, 'f': 1.0, 'd': 0.2885}",0.7666666666666666,0.06081006262521795
syn_106,SYS-01,0,sistemas,Easy,"{'a': 0.1525, 't': 0.1614, 'f': 1.0, 'd': 0.2885}",82,0.2,32,0,text,['examples'],"{'a': 0.1067, 't': 0.227, 'f': 1.0, 'd': 0.2788}",0.5900000000000001,0.06720551273974976
syn_106,POT-P49,0,potencias,Medium,"{'a': 0.1067, 't': 0.227, 'f': 1.0, 'd': 0.2788}",107,0.2,33,0,interactive,['examples'],"{'a': 0.0747, 't': 0.1979, 'f': 1.0, 'd': 0.2569}",0.7366666666666667,0.07427357821433388
syn_106,POL-03,1,polinomios,Easy,"{'a': 0.0747, 't': 0.1979, 'f': 1.0, 'd': 0.2569}",76,0.2,34,0,text,['examples'],"{'a': 0.3523, 't': 0.2705, 'f': 1.0, 'd': 0.4103}",0.5466666666666666,0.0820849986238988
syn_106,FUN-04,0,funciones,Medium,"{'a': 0.3523, 't': 0.2705, 'f': 1.0, 'd': 0.4103}",112,0.2,35,0,text,['examples'],"{'a': 0.2466, 't': 0.2133, 'f': 1.0, 'd': 0.346}",0.62,0.09071795328941247
syn_106,EQL-06,1,ecuaciones,Medium,"{'a': 0.2466, 't': 0.2133, 'f': 1.0, 'd': 0.346}",120,0.2,36,0,text,['examples'],"{'a': 0.4726, 't': 0.1493, 'f': 1.0, 'd': 0.4462}",0.6766666666666667,0.1002588437228037
syn_106,EQL-03,1,ecuaciones,Easy,"{'a': 0.4726, 't': 0.1493, 'f': 1.0, 'd': 0.4462}",66,0.4,37,0,interactive,['examples'],"{'a': 0.6308, 't': 0.2665, 'f': 1.0, 'd': 0.5487}",0.53,0.11080315836233387
syn_106,SIS-P67,0,sistemas,Medium,"{'a': 0.6308, 't': 0.2665, 'f': 1.0, 'd': 0.5487}",64,0.6,38,0,interactive,['examples'],"{'a': 0.4416, 't': 0.3546, 'f': 1.0, 'd': 0.4717}",0.6566666666666667,0.1224564282529819
syn_106,FRA-P83,0,fracciones,Medium,"{'a': 0.4416, 't': 0.3546, 'f': 1.0, 'd': 0.4717}",97,0.6,39,0,text,['examples'],"{'a': 0.3091, 't': 0.3172, 'f': 1.0, 'd': 0.398}",0.6466666666666667,0.1353352832366127
syn_106,FAC-07,0,factorizacion,Hard,"{'a': 0.3091, 't': 0.3172, 'f': 1.0, 'd': 0.398}",160,0.4,40,0,text,['examples'],"{'a': 0.2164, 't': 0.222, 'f': 1.0, 'd': 0.3326}",0.7633333333333333,0.14956861922263504
syn_106,FUN-C54,0,funciones,Medium,"{'a': 0.2164, 't': 0.222, 'f': 1.0, 'd': 0.3326}",100,0.4,41,0,text,['examples'],"{'a': 0.1515, 't': 0.2154, 'f': 1.0, 'd': 0.2988}",0.7266666666666667,0.16529888822158653
syn_106,FRA-03,1,fracciones,Easy,"{'a': 0.1515, 't': 0.2154, 'f': 1.0, 'd': 0.2988}",96,0.2,42,0,interactive,['examples'],"{'a': 0.406, 't': 0.2228, 'f': 1.0, 'd': 0.4276}",0.5933333333333333,0.1826835240527346
syn_106,FRA-P40,0,fracciones,Medium,"{'a': 0.406, 't': 0.2228, 'f': 1.0, 'd': 0.4276}",101,0.2,43,0,text,['examples'],"{'a': 0.2842, 't': 0.213, 'f': 1.0, 'd': 0.3647}",0.7266666666666667,0.20189651799465538
syn_106,FUN-P56,1,funciones,Easy,"{'a': 0.2842, 't': 0.213, 'f': 1.0, 'd': 0.3647}",80,0.2,44,0,interactive,['examples'],"{'a': 0.4989, 't': 0.2691, 'f': 1.0, 'd': 0.4833}",0.5433333333333333,0.22313016014842982
syn_106,FAC-P34,0,factorizacion,Hard,"{'a': 0.4989, 't': 0.2691, 'f': 1.0, 'd': 0.4833}",126,0.4,45,0,text,['examples'],"{'a': 0.3492, 't': 0.1884, 'f': 1.0, 'd': 0.3923}",0.7966666666666666,0.24659696394160643
syn_106,FRA-02,0,fracciones,Easy,"{'a': 0.3492, 't': 0.1884, 'f': 1.0, 'd': 0.3923}",76,0.4,46,0,interactive,['examples'],"{'a': 0.2444, 't': 0.2639, 'f': 1.0, 'd': 0.355}",0.5433333333333333,0.2725317930340126
syn_106,FAC-03,0,factorizacion,Medium,"{'a': 0.2444, 't': 0.2639, 'f': 1.0, 'd': 0.355}",107,0.4,47,0,text,['examples'],"{'a': 0.1711, 't': 0.2237, 'f': 1.0, 'd': 0.3103}",0.6966666666666667,0.301194211912202
syn_106,INE-04,0,inecuaciones,Medium,"{'a': 0.1711, 't': 0.2237, 'f': 1.0, 'd': 0.3103}",109,0.2,48,0,interactive,['examples'],"{'a': 0.1198, 't': 0.1896, 'f': 1.0, 'd': 0.2778}",0.7333333333333334,0.33287108369807955
syn_106,SIS-P22,0,sistemas,Medium,"{'a': 0.1198, 't': 0.1896, 'f': 1.0, 'd': 0.2778}",129,0.2,49,0,interactive,['examples'],"{'a': 0.0839, 't': 0.1327, 'f': 1.0, 'd': 0.2485}",0.72,0.36787944117144233
syn_106,POT-P83,0,potencias,Easy,"{'a': 0.0839, 't': 0.1327, 'f': 1.0, 'd': 0.2485}",92,0.0,50,0,interactive,['examples'],"{'a': 0.0587, 't': 0.1769, 'f': 1.0, 'd': 0.2447}",0.5333333333333333,0.4065696597405991
syn_106,POL-P29,0,polinomios,Hard,"{'a': 0.0587, 't': 0.1769, 'f': 1.0, 'd': 0.2447}",180,0.0,51,0,interactive,['examples'],"{'a': 0.0411, 't': 0.1238, 'f': 1.0, 'd': 0.2253}",0.8033333333333333,0.44932896411722156
syn_106,SYS-06,0,sistemas,Hard,"{'a': 0.0411, 't': 0.1238, 'f': 1.0, 'd': 0.2253}",180,0.0,52,0,interactive,['examples'],"{'a': 0.0288, 't': 0.0867, 'f': 1.0, 'd': 0.2117}",0.8666666666666667,0.49658530379140947
syn_106,FRA-06,0,fracciones,Hard,"{'a': 0.0288, 't': 0.0867, 'f': 1.0, 'd': 0.2117}",179,0.0,53,0,interactive,['examples'],"{'a': 0.0202, 't': 0.0607, 'f': 1.0, 'd': 0.2022}",0.8733333333333333,0.5488116360940264
syn_106,POL-07,0,polinomios,Hard,"{'a': 0.0202, 't': 0.0607, 'f': 1.0, 'd': 0.2022}",169,0.0,54,0,interactive,['examples'],"{'a': 0.0141, 't': 0.0425, 'f': 1.0, 'd': 0.1956}",0.8866666666666667,0.6065306597126334
syn_106,FAC-P99,0,factorizacion,Medium,"{'a': 0.0141, 't': 0.0425, 'f': 1.0, 'd': 0.1956}",120,0.0,55,0,interactive,['examples'],"{'a': 0.0099, 't': 0.0297, 'f': 1.0, 'd': 0.1909}",0.86,0.6703200460356393
syn_106,SIS-P59,0,sistemas,Medium,"{'a': 0.0099, 't': 0.0297, 'f': 1.0, 'd': 0.1909}",112,0.0,56,0,interactive,['examples'],"{'a': 0.0069, 't': 0.0448, 'f': 1.0, 'd': 0.1924}",0.8433333333333333,0.7408182206817179
syn_106,FUN-C40,1,funciones,Medium,"{'a': 0.0069, 't': 0.0448, 'f': 1.0, 'd': 0.1924}",134,0.0,57,0,text,['examples'],"{'a': 0.3048, 't': 0.0314, 'f': 1.0, 'd': 0.3387}",0.7833333333333333,0.8187307530779818
syn_106,FUN-07,0,funciones,Medium,"{'a': 0.3048, 't': 0.0314, 'f': 1.0, 'd': 0.3387}",112,0.2,58,0,interactive,['examples'],"{'a': 0.2134, 't': 0.046, 'f': 1.0, 'd': 0.2959}",0.85,0.9048374180359595
syn_106,EQL-02,0,ecuaciones,Easy,"{'a': 0.2134, 't': 0.046, 'f': 1.0, 'd': 0.2959}",67,0.2,59,0,interactive,['examples'],"{'a': 0.1494, 't': 0.1912, 'f': 1.0, 'd': 0.2929}",0.7066666666666667,1.0
syn_107,POW-06,1,potencias,Medium,"{'a': 0.5239742712397965, 't': 0.4532455514061727, 'f': 0.7807988386500163, 'd': 0.4562747624183581}",76,0.5,0,0,text,"['examples', 'exercises', 'formulas']","{'a': 0.6668, 't': 0.4493, 'f': 0.8308, 'd': 0.6032}",0.5166666666666666,0.0027394448187683684
syn_107,POT-P93,1,potencias,Easy,"{'a': 0.6668, 't': 0.4493, 'f': 0.8308, 'd': 0.6032}",55,1.0,1,0,interactive,"['examples', 'exercises', 'formulas']","{'a': 0.7668, 't': 0.5095, 'f': 0.8808, 'd': 0.6653}",0.30333333333333334,0.0030275547453758127
syn_107,INE-02,1,inecuaciones,Easy,"{'a': 0.7668, 't': 0.5095, 'f': 0.8808, 'd': 0.6653}",40,1.0,2,0,interactive,"['examples', 'exercises', 'formulas']","{'a': 0.8368, 't': 0.5966, 'f': 0.9308, 'd': 0.7177}",0.2533333333333333,0.003345965457471272
syn_107,ECU-P45,1,ecuaciones,Medium,"{'a': 0.8368, 't': 0.5966, 'f': 0.9308, 'd': 0.7177}",70,1.0,3,0,interactive,"['examples', 'exercises', 'formulas']","{'a': 0.8858, 't': 0.5676, 'f': 0.9808, 'd': 0.7364}",0.42333333333333334,0.003697863716482929
syn_107,FRA-P45,1,fracciones,Medium,"{'a': 0.8858, 't': 0.5676, 'f': 0.9808, 'd': 0.7364}",56,1.0,4,0,text,"['examples', 'exercises', 'formulas']","{'a': 0.9201, 't': 0.5893, 'f': 1.0, 'd': 0.7579}",0.3933333333333333,0.004086771438464067
syn_107,FAC-P22,0,factorizacion,Hard,"{'a': 0.9201, 't': 0.5893, 'f': 1.0, 'd': 0.7579}",67,1.0,5,0,text,"['examples', 'exercises', 'formulas']","{'a': 0.6441, 't': 0.5715, 'f': 1.0, 'd': 0.6163}",0.6933333333333334,0.004516580942612666
syn_107,POW-02,1,potencias,Easy,"{'a': 0.6441, 't': 0.5715, 'f': 1.0, 'd': 0.6163}",61,0.8,6,0,interactive,"['examples', 'exercises', 'formulas']","{'a': 0.7509, 't': 0.577, 'f': 1.0, 'd': 0.6708}",0.33999999999999997,0.004991593906910213
syn_107,ECU-P12,0,ecuaciones,Hard,"{'a': 0.7509, 't': 0.577, 'f': 1.0, 'd': 0.6708}",86,0.8,7,0,text,"['examples', 'exercises', 'formulas']","{'a': 0.5256, 't': 0.5059, 'f': 1.0, 'd': 0.544}",0.77,0.0055165644207607716
syn_107,POW-01,1,potencias,Easy,"{'a': 0.5256, 't': 0.5059, 'f': 1.0, 'd': 0.544}",64,0.6,8,0,interactive,"['examples', 'exercises', 'formulas']","{'a': 0.6679, 't': 0.5221, 'f': 1.0, 'd': 0.6184}",0.3466666666666667,0.006096746565515633
syn_107,INE-03,0,inecuaciones,Easy,"{'a': 0.6679, 't': 0.5221, 'f': 1.0, 'd': 0.6184}",40,0.6,9,0,interactive,"['examples', 'exercises', 'formulas']","{'a': 0.4675, 't': 0.6055, 'f': 1.0, 'd': 0.5349}",0.33999999999999997,0.006737946999085467
syn_107,POL-C33,0,polinomios,Medium,"{'a': 0.4675, 't': 0.6055, 'f': 1.0, 'd': 0.5349}",102,0.4,10,0,text,"['examples', 'exercises', 'formulas']","{'a': 0.3272, 't': 0.4778, 'f': 1.0, 'd': 0.4392}",0.44999999999999996,0.007446583070924338
syn_107,FRA-05,0,fracciones,Hard,"{'a': 0.3272, 't': 0.4778, 'f': 1.0, 'd': 0.4392}",165,0.4,11,0,text,"['examples', 'exercises', 'formulas']","{'a': 0.229, 't': 0.3345, 'f': 1.0, 'd': 0.3614}",0.7033333333333334,0.008229747049020023
syn_107,POL-P83,0,polinomios,Medium,"{'a': 0.229, 't': 0.3345, 'f': 1.0, 'd': 0.3614}",115,0.2,12,0,interactive,"['examples', 'exercises', 'formulas']","{'a': 0.1603, 't': 0.2492, 'f': 1.0, 'd': 0.31}",0.5800000000000001,0.009095277101695816
syn_107,SYS-07,0,sistemas,Hard,"{'a': 0.1603, 't': 0.2492, 'f': 1.0, 'd': 0.31}",171,0.2,13,0,interactive,"['examples', 'exercises', 'formulas']","{'a': 0.1122, 't': 0.1744, 'f': 1.0, 'd': 0.271}",0.7566666666666666,0.010051835744633576
syn_107,FAC-05,0,factorizacion,Medium,"{'a': 0.1122, 't': 0.1744, 'f': 1.0, 'd': 0.271}",117,0.0,14,0,interactive,"['examples', 'exercises', 'formulas']","{'a': 0.0785, 't': 0.1311, 'f': 1.0, 'd': 0.2455}",0.6866666666666666,0.011108996538242306
syn_107,FAC-P53,0,factorizacion,Easy,"{'a': 0.0785, 't': 0.1311, 'f': 1.0, 'd': 0.2455}",100,0.0,15,0,interactive,"['examples', 'exercises', 'formulas']","{'a': 0.0549, 't': 0.1518, 'f': 1.0, 'd': 0.2378}",0.5,0.012277339903068436
syn_107,FUN-P57,0,funciones,Hard,"{'a': 0.0549, 't': 0.1518, 'f': 1.0, 'd': 0.2378}",180,0.0,16,0,text,"['examples', 'exercises', 'formulas']","{'a': 0.0384, 't': 0.1063, 'f': 1.0, 'd': 0.2205}",0.7733333333333333,0.013568559012200934
syn_107,INE-P15,0,inecuaciones,Hard,"{'a': 0.0384, 't': 0.1063, 'f': 1.0, 'd': 0.2205}",180,0.0,17,0,text,"['examples', 'exercises', 'formulas']","{'a': 0.0269, 't': 0.0744, 'f': 1.0, 'd': 0.2083}",0.8366666666666667,0.014995576820477703
syn_107,FRA-C51,0,fracciones,Medium,"{'a': 0.0269, 't': 0.0744, 'f': 1.0, 'd': 0.2083}",149,0.0,18,0,text,"['examples', 'exercises', 'formulas']","{'a': 0.0188, 't': 0.0521, 'f': 1.0, 'd': 0.1998}",0.7233333333333334,0.016572675401761237
syn_107,POL-P67,0,polinomios,Medium,"{'a': 0.0188, 't': 0.0521, 'f': 1.0, 'd': 0.1998}",157,0.0,19,0,interactive,"['examples', 'exercises', 'formulas']","{'a': 0.0132, 't': 0.0365, 'f': 1.0, 'd': 0.1939}",0.7866666666666666,0.01831563888873418
syn_107,SIS-P18,0,sistemas,Medium,"{'a': 0.0132, 't': 0.0365, 'f': 1.0, 'd': 0.1939}",113,0.0,20,0,interactive,"['examples', 'exercises', 'formulas']","{'a': 0.0092, 't': 0.0465, 'f': 1.0, 'd': 0.1939}",0.78,0.02024191144580438
